db_id,tier,hinglish_input,golden_sql,generated_sql,execution_match,status
scientist_1,hinglish_hindi_heavy,List the names of all projects which are running for more than average working hours of all projects,SELECT name FROM projects WHERE hours  >  (SELECT avg(hours) FROM projects),SELECT name FROM projects WHERE hours > ( SELECT avg(hours) FROM projects ),True,CLEAN
poker_player,hinglish_light,What are the names aur janma tarein pehle pehle kaam se kaam?,"SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC",SELECT Name FROM people WHERE Birth_Date < '1980-01-01',False,SUCCESS
poker_player,hinglish_natural,Kya aap log names aur janm tarein dekhte hain jaise names mein se kam se kam arrange ho?,"SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC","SELECT Name, Birth_Date FROM people ORDER BY Height DESC",True,CLEAN
poker_player,hinglish_hindi_heavy,"Kyun kya aapki jagah names aur janma tarein, names ke hisaab se sort ki jaati hai?","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC","SELECT Name, Birth_Date FROM people ORDER BY Name",True,CLEAN
university_basketball,hinglish_light,Find kitne school locations mein 'NY' ki word hai,"SELECT count(*) FROM university WHERE LOCATION LIKE ""%NY%",SELECT COUNT(*) FROM university WHERE location LIKE '%NY%',False,SUCCESS
university_basketball,hinglish_natural,Kitne school locations mein 'NY' hain?,"SELECT count(*) FROM university WHERE LOCATION LIKE ""%NY%",SELECT COUNT(*) FROM university WHERE Location LIKE '%NY%',False,SUCCESS
university_basketball,hinglish_hindi_heavy,Find kitne school locations mein 'NY' ki word hai,"SELECT count(*) FROM university WHERE LOCATION LIKE ""%NY%",SELECT COUNT(*) FROM university WHERE location LIKE '%NY%',False,SUCCESS
world_1,hinglish_light,What is the total number of countries where Spanish is spoken by the largest percentage of people?,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",SELECT COUNT(*) FROM countrylanguage WHERE Language = 'Spanish' ORDER BY Percentage DESC LIMIT 1,False,SUCCESS
world_1,hinglish_natural,Kya total desh mein spanish ki sabse zyada prakar kaadhi pehle aata hai?,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",SELECT SUM(T1.Population) FROM city AS T1 INNER JOIN country AS T2 ON T1.CountryCode = T2.Code WHERE T2.Name = 'Spain' ORDER BY T1.Population DESC LIMIT 1,False,SUCCESS
world_1,hinglish_hindi_heavy,Kyun ki total desh mein where spanish ki largest prakar kaadhi pehle aata hai?,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",SELECT SUM(T1.Population) FROM city AS T1 INNER JOIN country AS T2 ON T1.CountryCode = T2.Code WHERE T2.Language = 'Spanish' ORDER BY T1.Population DESC LIMIT 1,False,no such column: T2.Language
cre_Doc_Tracking_DB,hinglish_light,What are name aur prakar for location code x?,"SELECT location_name ,  location_description FROM Ref_locations WHERE location_code  =  ""x",SELECT T1.Location_Name FROM Ref_Locations AS T1 INNER JOIN Document_Locations AS T2 ON T1.Location_Code = T2.Location_Code WHERE T2.Location_Code = 'x',False,SUCCESS
cre_Doc_Tracking_DB,hinglish_natural,Location ka name aur description kya hain code x ke liye?,"SELECT location_name ,  location_description FROM Ref_locations WHERE location_code  =  ""x","SELECT LOCATION_NAME ,  LOCATION_DESCRIPTION FROM REF_LOCATIONS WHERE LOCATION_CODE = 'x'",False,SUCCESS
cre_Doc_Tracking_DB,hinglish_hindi_heavy,Kya location code x ke liye name aur prakar zarur hai?,"SELECT location_name ,  location_description FROM Ref_locations WHERE location_code  =  ""x","SELECT LOCATION_NAME ,  LOCATION_DESCRIPTION FROM REF_LOCATIONS WHERE LOCATION_CODE = 'x'",False,SUCCESS
products_gen_characteristics,hinglish_light,What are the names of the characteristics of the product 'sesame' jo 'Grade' ka characteristic type code hai?,"SELECT t3.characteristic_name FROM products AS t1 JOIN product_characteristics AS t2 ON t1.product_id  =  t2.product_id JOIN CHARACTERISTICS AS t3 ON t2.characteristic_id  =  t3.characteristic_id WHERE t1.product_name  =  ""sesame"" AND t3.characteristic_type_code  =  ""Grade",SELECT T3.characteristic_name FROM Products AS T1 INNER JOIN Product_Characteristics AS T2 ON T1.product_id = T2.product_id INNER JOIN Characteristics AS T3 ON T2.characteristic_id = T3.characteristic_id WHERE T1.product_name = 'sesame' AND T3.characteristic_type_code = 'Grade',False,SUCCESS
products_gen_characteristics,hinglish_natural,Product 'sesame' ke kisikaran ki nām kya hain jo 'Grade' ka characteristic type code hai?,"SELECT t3.characteristic_name FROM products AS t1 JOIN product_characteristics AS t2 ON t1.product_id  =  t2.product_id JOIN CHARACTERISTICS AS t3 ON t2.characteristic_id  =  t3.characteristic_id WHERE t1.product_name  =  ""sesame"" AND t3.characteristic_type_code  =  ""Grade",SELECT T3.product_name FROM Products AS T1 INNER JOIN Product_Characteristics AS T2 ON T1.product_id = T2.product_id INNER JOIN Characteristics AS T3 ON T2.characteristic_id = T3.characteristic_id WHERE T3.characteristic_type_code = 'Grade' AND T1.product_name = 'sesame',False,no such column: T3.product_name
products_gen_characteristics,hinglish_hindi_heavy,"Kya product 'sesame' ka jo 'Grade' ka characteristic type code hai, uski kisikaran ki nām kya hain?","SELECT t3.characteristic_name FROM products AS t1 JOIN product_characteristics AS t2 ON t1.product_id  =  t2.product_id JOIN CHARACTERISTICS AS t3 ON t2.characteristic_id  =  t3.characteristic_id WHERE t1.product_name  =  ""sesame"" AND t3.characteristic_type_code  =  ""Grade",SELECT T3.characteristic_name FROM Products AS T1 INNER JOIN Product_Characteristics AS T2 ON T1.product_id = T2.product_id INNER JOIN Characteristics AS T3 ON T2.characteristic_id = T3.characteristic_id WHERE T1.product_name = 'sesame' AND T3.characteristic_type_code = 'Grade',False,SUCCESS
election,hinglish_light,Which people jo comptroller rukva hain unme se kitni baar jyada? Mujhe uska naam aur baar baar ki taasur hai,"SELECT Comptroller ,  COUNT(*) FROM party GROUP BY Comptroller ORDER BY COUNT(*) DESC LIMIT 1","SELECT T1.Name, COUNT(T2.Election_ID) AS Times_Ranked",False,no such column: T1.Name
election,hinglish_natural,Jo comptroller rukva hain unme se kitni baar jyada? Mujhe uska naam aur baar baar ki taasur batao,"SELECT Comptroller ,  COUNT(*) FROM party GROUP BY Comptroller ORDER BY COUNT(*) DESC LIMIT 1","SELECT T1.Comptroller, COUNT(*) AS Frequency FROM election AS T1 JOIN party AS T2 ON T1.Party = T2.Party_ID GROUP BY T1.Comptroller ORDER BY Frequency DESC LIMIT 1",False,no such column: T1.Comptroller
election,hinglish_hindi_heavy,Jo comptroller rukva hain unme se kitni baar jyada? Mujhe uska naam aur baar baar ki taasur dene do?,"SELECT Comptroller ,  COUNT(*) FROM party GROUP BY Comptroller ORDER BY COUNT(*) DESC LIMIT 1","SELECT T1.Comptroller, COUNT(*) AS Frequency FROM election AS T1 JOIN party AS T2 ON T1.Party = T2.Party_ID GROUP BY T1.Comptroller ORDER BY Frequency DESC LIMIT 1",False,no such column: T1.Comptroller
student_assessment,hinglish_light,Find the id of courses which are registered or attended by student whose id is 121?,SELECT course_id FROM student_course_registrations WHERE student_id = 121 UNION SELECT course_id FROM student_course_attendance WHERE student_id = 121,SELECT DISTINCT T3.course_id FROM STUDENT_COURSE_REGISTRATIONS AS T1 INNER JOIN STUDENT_COURSE_ATTENDANCE AS T2 ON T1.student_id = T2.student_id INNER JOIN COURSES AS T3 ON T1.course_id = T3.course_id WHERE T1.student_id = 121 OR T2.student_id = 121,False,SUCCESS
student_assessment,hinglish_natural,"Id de courses jo student ki id 121 ke liye register ho chuke ya attend kiya huye hain, unhe pta chalao?",SELECT course_id FROM student_course_registrations WHERE student_id = 121 UNION SELECT course_id FROM student_course_attendance WHERE student_id = 121,SELECT COUNT(DISTINCT T3.course_id) FROM Student_Course_Registrations AS T1 INNER JOIN Student_Course_Attendance AS T2 ON T1.student_id = T2.student_id INNER JOIN Courses AS T3 ON T1.course_id = T3.course_id WHERE T1.student_id = 121,False,SUCCESS
student_assessment,hinglish_hindi_heavy,"Id de courses jo student ki id 121 ke liye register ho chuke ya attend kiye huye hain, unhe pta chalao?",SELECT course_id FROM student_course_registrations WHERE student_id = 121 UNION SELECT course_id FROM student_course_attendance WHERE student_id = 121,SELECT COUNT(DISTINCT T3.course_id),False,no such column: T3.course_id
driving_school,hinglish_light,What is the doobara tithi of the employee jo first name hai Janessa aur last name hai Sawayn?,"SELECT date_of_birth FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",SELECT T1.doobara_tithi FROM Staff AS T1 INNER JOIN Customers AS T2 ON T1.staff_address_id = T2.customer_address_id WHERE T2.first_name = 'Janessa' AND T2.last_name = 'Sawayn',False,no such column: T1.doobara_tithi
driving_school,hinglish_natural,Janessa Sawayn ka unki doobara tithi kya hai?,"SELECT date_of_birth FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";","SELECT T1.first_name, T1.last_name FROM Customers AS T1 INNER JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id WHERE T1.first_name = 'Janessa' AND T1.last_name = 'Sawayn'",False,SUCCESS
driving_school,hinglish_hindi_heavy,kya doobara tithi hai toh Janessa Sawayn ka employee?,"SELECT date_of_birth FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";","SELECT T1.first_name, T1.last_name FROM Staff AS T1 INNER JOIN Addresses AS T2 ON T1.staff_address_id = T2.address_id WHERE T2.city = 'Janessa' AND T2.state_province_county = 'Sawayn'",False,SUCCESS
assets_maintenance,hinglish_light,"Among those engineers jo visit kiye hain, kya engineer jo sab kaam chhota kar rahe hain, wohi list karo? Engineer id, first name aur last name dene do.","SELECT T1.engineer_id ,  T1.first_name ,  T1.last_name FROM Maintenance_Engineers AS T1 JOIN Engineer_Visits AS T2 ON T1.engineer_id  =  T2.engineer_id GROUP BY T1.engineer_id ORDER BY count(*) ASC LIMIT 1","SELECT T3.engineer_id, T3.first_name, T3.last_name FROM Maintenance_Engineers AS T1 INNER JOIN Engineer_Visits AS T2 ON T1.engineer_id = T2.engineer_id INNER JOIN Staff AS T3 ON T2.contact_staff_id = T3.staff_id ORDER BY T1.total_work_hours ASC",False,no such column: T3.engineer_id
assets_maintenance,hinglish_natural,"Pehle un engineers se jin ne visit kiye hain, us engineer ko jaana jo sabse kam baar jaata hai, wohi details dene do. Engineer id, first name aur last name.","SELECT T1.engineer_id ,  T1.first_name ,  T1.last_name FROM Maintenance_Engineers AS T1 JOIN Engineer_Visits AS T2 ON T1.engineer_id  =  T2.engineer_id GROUP BY T1.engineer_id ORDER BY count(*) ASC LIMIT 1","SELECT T3.engineer_id, T3.first_name, T3.last_name FROM Maintenance_Engineers AS T1 INNER JOIN Engineer_Visits AS T2 ON T1.engineer_id = T2.engineer_id INNER JOIN Staff AS T3 ON T2.contact_staff_id = T3.staff_id ORDER BY T2.visit_start_datetime ASC LIMIT 1",False,no such column: T3.engineer_id
assets_maintenance,hinglish_hindi_heavy,"Among tho engineers jo visit kiye hain, kya engineer jo sabhi se kam baar jaata hai,","SELECT T1.engineer_id ,  T1.first_name ,  T1.last_name FROM Maintenance_Engineers AS T1 JOIN Engineer_Visits AS T2 ON T1.engineer_id  =  T2.engineer_id GROUP BY T1.engineer_id ORDER BY count(*) ASC LIMIT 1","SELECT T3.first_name, T3.last_name FROM Engineer_Visits AS T1 INNER JOIN Maintenance_Engineers AS T2 ON T1.engineer_id = T2.engineer_id INNER JOIN Staff AS T3 ON T1.contact_staff_id = T3.staff_id GROUP BY T2.engineer_id HAVING COUNT(*) > 1",False,no such column: T3.first_name
bike_1,hinglish_light,What are the different names for each station jo kisi ne 7 bikes dekha hai?,SELECT DISTINCT T1.name FROM station AS T1 JOIN status AS T2 ON T1.id  =  T2.station_id WHERE T2.bikes_available  =  7,SELECT DISTINCT T1.name FROM station AS T1 INNER JOIN status AS T2 ON T1.id = T2.station_id WHERE T2.bikes_available >= 7,False,SUCCESS
bike_1,hinglish_natural,Kya har station ke liye kisi ne 7 bikes dekha hai to unke sabhi names kya hain?,SELECT DISTINCT T1.name FROM station AS T1 JOIN status AS T2 ON T1.id  =  T2.station_id WHERE T2.bikes_available  =  7,SELECT DISTINCT T1.name FROM station AS T1 INNER JOIN status AS T2 ON T1.id = T2.station_id WHERE T2.bikes_available >= 7,False,SUCCESS
bike_1,hinglish_hindi_heavy,Kyi har station ki kisi ne 7 bikes dekhi to unki sabhi names kyi hain?,SELECT DISTINCT T1.name FROM station AS T1 JOIN status AS T2 ON T1.id  =  T2.station_id WHERE T2.bikes_available  =  7,SELECT DISTINCT T1.name FROM station AS T1 INNER JOIN status AS T2 ON T1.id = T2.station_id WHERE T2.bikes_available >= 7,False,SUCCESS
loan_1,hinglish_light,"What are the names of the different customers who have taken out a loan, ordered by the total amount that they have taken?",SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id GROUP BY T1.cust_name ORDER BY sum(T2.amount),SELECT DISTINCT c.cust_name FROM customer c JOIN loan l ON c.cust_id = l.cust_id ORDER BY SUM(l.amount),False,misuse of aggregate: SUM()
loan_1,hinglish_natural,"Kya different customers jo loan lene lene waale hain, unke neeche jaise total amount ka saraamat kyun nahi diya hai?",SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id GROUP BY T1.cust_name ORDER BY sum(T2.amount),SELECT cust_name FROM customer WHERE cust_id NOT IN (SELECT cust_id FROM loan),False,SUCCESS
loan_1,hinglish_hindi_heavy,"Kyā different customers jo loan lene lene wāle hain, unka total amount se sort kar ke nām kyā hain?",SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id GROUP BY T1.cust_name ORDER BY sum(T2.amount),SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id = T2.cust_id ORDER BY T2.amount DESC,True,CLEAN
riding_club,hinglish_light,List the names of players jo nahi koach hain,SELECT Player_name FROM player WHERE Player_ID NOT IN (SELECT Player_ID FROM player_coach),SELECT Player_name FROM player WHERE Player_ID NOT IN (SELECT Player_ID FROM player_coach),True,CLEAN
riding_club,hinglish_natural,Players ka list de do jo nahi koach hain,SELECT Player_name FROM player WHERE Player_ID NOT IN (SELECT Player_ID FROM player_coach),SELECT Player_name FROM player WHERE Player_ID NOT IN (SELECT Player_ID FROM coach),False,SUCCESS
riding_club,hinglish_hindi_heavy,List kar do players jinhen nahi koach hain,SELECT Player_name FROM player WHERE Player_ID NOT IN (SELECT Player_ID FROM player_coach),SELECT Player_name FROM player WHERE Coach_id IS NULL,False,no such column: Coach_id
tracking_grants_for_research,hinglish_light,Find the organisation type description of the organisation detailed as 'quo,SELECT T1.organisation_type_description FROM organisation_Types AS T1 JOIN Organisations AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_details  =  'quo,SELECT T3.organisation_type_description FROM Grants AS T1 INNER JOIN Organisations AS T2 ON T1.organisation_id = T2.organisation_id INNER JOIN Organisation_Types AS T3 ON T2.organisation_type = T3.organisation_type WHERE T2.organisation_details LIKE '%quo%',False,SUCCESS
tracking_grants_for_research,hinglish_natural,Organisation ka type description dekh le jisse ki 'quo' diya hai,SELECT T1.organisation_type_description FROM organisation_Types AS T1 JOIN Organisations AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_details  =  'quo,SELECT organisation_type_description FROM organisation_types WHERE organisation_type = 'quo',False,SUCCESS
tracking_grants_for_research,hinglish_hindi_heavy,organisation ka type description dekh le jisse ki 'quo' diya hai,SELECT T1.organisation_type_description FROM organisation_Types AS T1 JOIN Organisations AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_details  =  'quo,SELECT organisation_type_description FROM Organisation_types WHERE organisation_type = 'quo',False,SUCCESS
college_2,hinglish_light,How many courses nahi ki jo uparadhikaran nahi hai?,SELECT count(*) FROM course WHERE course_id NOT IN (SELECT course_id FROM prereq),SELECT COUNT(*) FROM course WHERE course_id NOT IN (SELECT course_id FROM prereq),True,CLEAN
college_2,hinglish_natural,Kitne courses hain jo uparadhikaran nahi hoti?,SELECT count(*) FROM course WHERE course_id NOT IN (SELECT course_id FROM prereq),SELECT COUNT(*) FROM course WHERE dept_name IS NULL,False,SUCCESS
college_2,hinglish_hindi_heavy,Kya baat karte hain kitne courses jo uparadhikaran nahi hai?,SELECT count(*) FROM course WHERE course_id NOT IN (SELECT course_id FROM prereq),SELECT COUNT(*) FROM course WHERE dept_name IS NULL,False,SUCCESS
hr_1,hinglish_light,Give the name of each department aur number of employees in each,"SELECT T2.department_name ,  COUNT(*) FROM employees AS T1 JOIN departments AS T2 ON T1.department_id  =  T2.department_id GROUP BY T2.department_name","SELECT d.DEPARTMENT_NAME, COUNT(e.EMPLOYEE_ID) AS EMPLOYEES_COUNT",False,no such column: d.DEPARTMENT_NAME
hr_1,hinglish_natural,Har department ka naam dalo aur usme ki kya number of employees hain,"SELECT T2.department_name ,  COUNT(*) FROM employees AS T1 JOIN departments AS T2 ON T1.department_id  =  T2.department_id GROUP BY T2.department_name","SELECT department_name, COUNT(*) FROM departments WHERE department_id = (SELECT department_id FROM employees WHERE department_id = 1)",False,SUCCESS
